,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
23,"Bae, Jinhye",CENG 101A - Introductory Fluid Mechanics (A),FA22,133,99,63.3%,77.6%,10.88,B (3.08),B (3.19)
24,"Opatkiewicz, Justin Paul",CENG 120 - Chemical Process Dynmics&Cntrl (A),FA22,94,76,93.4%,90.8%,10.21,B (3.22),B (3.12)
25,"Opatkiewicz, Justin Paul",CENG 122 - Separation Processes (A),FA22,92,74,89.0%,87.5%,10.31,B (3.07),B (3.17)
26,"Lubarda, Vlado",CENG 15R - Eng Comp Using MATLAB Online (A),FA22,37,27,76.9%,92.3%,4.35,B+ (3.42),B+ (3.30)
27,"Lubarda, Vlado",CENG 15R - Eng Comp Using MATLAB Online (B),FA22,63,44,88.6%,93.2%,4.55,B+ (3.43),B (3.11)
28,"Drews, Aaron",CENG 170 - Experimental Methods/ChemEng (A),FA22,41,25,95.7%,91.3%,7.37,B (3.22),B (3.01)
29,"Bae, Jinhye",CENG 4 - Experience Chemical Eng (A),FA22,71,41,100.0%,95.1%,0.94,A- (3.83),
30,"Drews, Aaron",CENG 4 - Experience Chemical Eng (B),FA22,69,39,100.0%,100.0%,0.81,A- (3.91),
31,"Yang, Kesong",CENG 15 - Engin. Comp Using MATLAB (A),S222,10,9,88.9%,100.0%,7.17,A- (3.75),
32,"Lubarda, Vlado",CENG 101B - Heat Transfer (B),SP22,21,10,100.0%,100.0%,9.5,B+ (3.60),B+ (3.32)
33,"Opatkiewicz, Justin Paul",CENG 101C - Mass Transfer (A),SP22,94,82,90.0%,100.0%,9.9,B (3.00),B (3.01)
34,"Drews, Aaron",CENG 113 - Chemical Reaction Engineering (C),SP22,46,22,90.5%,90.5%,9.55,B (3.00),B- (2.85)
35,"Drews, Aaron",CENG 113 - Chemical Reaction Engineering (D),SP22,70,33,90.9%,93.9%,11.23,B+ (3.42),B (3.08)
36,"Russ, Benjamin Edward",CENG 124B - Chem Plant & Process Design II (A),SP22,75,62,96.8%,98.4%,7.03,B+ (3.54),A- (3.89)
37,"Zhang, Liangfang",CENG 124B - Chem Plant & Process Design II (B),SP22,62,51,100.0%,100.0%,6.26,A- (3.70),A- (3.94)
38,"Steinmetz, Nicole F",CENG 175 - NanoEngineering in Medicine (A),SP22,24,15,93.3%,100.0%,5.57,B (3.20),B+ (3.33)
39,"Opatkiewicz, Justin Paul",CENG 176B - Chem Engineerng Process Lab II (A),SP22,76,50,95.6%,95.6%,8.36,B+ (3.47),B+ (3.43)
40,"Chen, Zheng",CENG 176B - Chem Engineerng Process Lab II (B),SP22,58,39,97.2%,100.0%,8.9,B+ (3.58),B+ (3.51)
41,"Opatkiewicz, Justin Paul",CENG 101A - Introductory Fluid Mechanics (A),WI22,26,22,95.5%,95.5%,11.59,B (3.00),B- (2.98)
42,"Liu, Ping",CENG 101B - Heat Transfer (A),WI22,84,75,90.7%,97.3%,8.5,B (3.01),B (3.06)
43,"Powell, Alyssa",CENG 102 - Chemical Engin Thermodynamics (A),WI22,68,52,96.2%,100.0%,7.69,B+ (3.48),B- (2.95)
44,"Shah, Nisarg",CENG 102 - Chemical Engin Thermodynamics (B),WI22,41,33,97.0%,87.9%,7.65,B+ (3.47),B- (2.94)
45,"Jahed Motlagh, Zeinab",CENG 114 - Prob and Stat Methods for Eng (A),WI22,93,83,85.5%,94.0%,6.79,B (3.09),B (3.13)
46,"Powell, Alyssa",CENG 124A - Chem Plant & Process Design I (A),WI22,74,58,94.8%,98.3%,7.2,B+ (3.55),A- (3.79)
47,"Zhang, Liangfang",CENG 124A - Chem Plant & Process Design I (B),WI22,63,53,92.5%,98.1%,5.75,B+ (3.57),A- (3.87)
48,"Pokorski, Jonathan Kyle",CENG 134 - Polymeric Materials (A),WI22,78,52,92.3%,92.2%,5.85,B (3.04),B (3.02)
49,"Drews, Aaron",CENG 15 - Engin. Comp Using MATLAB (A),WI22,13,7,100.0%,100.0%,4.17,A (4.00),
50,"Drews, Aaron",CENG 15 - Engin. Comp Using MATLAB (B),WI22,11,9,100.0%,100.0%,5.61,B+ (3.44),
51,"Chen, Zheng",CENG 176A - Chem Engineerng Process Lab I (A),WI22,58,39,97.3%,89.2%,9.55,B+ (3.34),B+ (3.50)
52,"Opatkiewicz, Justin Paul",CENG 176A - Chem Engineerng Process Lab I (B),WI22,76,53,90.6%,92.5%,9.19,B+ (3.60),B+ (3.51)
53,"Powell, Alyssa",CENG 100 - Material and Energy Balances (A),FA21,112,95,96.8%,98.9%,6.71,B (3.22),B- (2.94)
54,"Bae, Jinhye",CENG 101A - Introductory Fluid Mechanics (A),FA21,136,115,74.6%,77.9%,10.22,B (3.07),B (3.12)
55,"Opatkiewicz, Justin Paul",CENG 120 - Chemical Process Dynmics&Cntrl (A),FA21,136,120,98.3%,99.2%,8.78,B+ (3.31),B+ (3.31)
56,"Powell, Alyssa",CENG 122 - Separation Processes (A),FA21,139,123,95.9%,94.2%,8.84,B (3.28),B+ (3.37)
57,"Lubarda, Vlado",CENG 15 - Engin. Comp Using MATLAB (A),FA21,54,28,38.5%,48.0%,4.73,B- (2.85),B (3.20)
58,"Lubarda, Vlado",CENG 15 - Engin. Comp Using MATLAB (B),FA21,58,26,62.5%,62.5%,5.06,B (3.24),B (3.26)
59,"Opatkiewicz, Justin Paul",CENG 157 - Process Tech in Semiconductor (A),FA21,54,41,95.1%,97.6%,6.26,B (3.26),B (3.19)
60,"Drews, Aaron",CENG 4 - Experience Chemical Eng (A),FA21,140,63,100.0%,100.0%,0.75,A- (3.94),
61,"Yang, Kesong",CENG 15 - Engin. Comp Using MATLAB (A),S221,15,7,100.0%,100.0%,6.79,A- (3.71),
62,"Opatkiewicz, Justin Paul",CENG 100 - Material and Energy Balances (A),S121,12,11,100.0%,100.0%,8.14,B (3.27),
63,"Lubarda, Vlado",CENG 101B - Heat Transfer (A),SP21,39,25,91.7%,95.8%,7.28,B (3.27),B (3.11)
64,"Opatkiewicz, Justin Paul",CENG 101C - Mass Transfer (A),SP21,78,73,93.2%,95.9%,8.91,B (3.21),B (3.07)
65,"Powell, Alyssa",CENG 101C - Mass Transfer (B),SP21,69,64,92.2%,98.4%,7.87,B (3.14),B (3.13)
66,"Drews, Aaron",CENG 113 - Chemical Reaction Engineering (A),SP21,79,69,91.3%,98.6%,9.28,B (3.19),B+ (3.39)
67,"Drews, Aaron",CENG 113 - Chemical Reaction Engineering (B),SP21,23,23,100.0%,100.0%,9.77,B (3.14),B (3.29)
68,"Russ, Benjamin Edward",CENG 124B - Chem Plant & Process Design II (A),SP21,49,38,97.4%,94.7%,8.66,A- (3.82),A- (3.93)
69,"Powell, Alyssa",CENG 124B - Chem Plant & Process Design II (B),SP21,53,31,96.8%,93.5%,7.47,A- (3.71),A- (3.90)
70,"Opatkiewicz, Justin Paul",CENG 176B - Chem Engineerng Process Lab II (A),SP21,63,40,92.1%,91.7%,9.58,B+ (3.56),B+ (3.33)
71,"Zhang, Liangfang",CENG 176B - Chem Engineerng Process Lab II (B),SP21,39,19,84.2%,89.5%,10.61,B (3.26),B+ (3.31)
72,"Opatkiewicz, Justin Paul",CENG 101A - Introductory Fluid Mechanics (A),WI21,42,39,97.4%,100.0%,8.91,B (3.06),B+ (3.37)
73,"Liu, Ping",CENG 101B - Heat Transfer (A),WI21,26,24,87.5%,62.5%,7.92,B- (2.87),B- (2.83)
74,"Liu, Ping",CENG 101B - Heat Transfer (B),WI21,90,80,81.3%,63.8%,8.95,B (3.12),B (3.05)
75,"Powell, Alyssa",CENG 102 - Chemical Engin Thermodynamics (A),WI21,61,54,87.0%,88.9%,9.5,B (3.12),B (3.02)
76,"Shah, Nisarg",CENG 102 - Chemical Engin Thermodynamics (B),WI21,41,38,84.2%,81.6%,7.13,B- (2.97),B- (2.91)
77,"Drews, Aaron",CENG 114 - Prob and Stat Methods for Eng (A),WI21,97,92,98.9%,100.0%,5.49,A- (3.70),A- (3.89)
78,"Jahed Motlagh, Zeinab",CENG 114 - Prob and Stat Methods for Eng (B),WI21,41,36,100.0%,100.0%,6.83,B+ (3.47),B+ (3.51)
79,"Powell, Alyssa",CENG 124A - Chem Plant & Process Design I (A),WI21,54,44,93.2%,100.0%,7.77,B+ (3.64),A- (3.77)
80,"Russ, Benjamin Edward",CENG 124A - Chem Plant & Process Design I (B),WI21,49,38,92.1%,91.9%,8.92,B+ (3.57),B+ (3.66)
81,"Pokorski, Jonathan Kyle",CENG 134 - Polymeric Materials (A),WI21,34,21,90.5%,100.0%,5.93,B+ (3.30),B+ (3.53)
82,"Yang, Kesong",CENG 15 - Engin. Comp Using MATLAB (A),WI21,18,17,94.1%,88.2%,6.38,B+ (3.53),
83,"Yang, Kesong",CENG 15 - Engin. Comp Using MATLAB (B),WI21,8,5,100.0%,100.0%,6.1,B+ (3.40),
84,"Drews, Aaron",CENG 15R - Eng Comp Using MATLAB Online (A),WI21,6,6,83.3%,100.0%,7.5,B (3.20),
85,"Steinmetz, Nicole F",CENG 175 - NanoEngineering in Medicine (A),WI21,26,17,100.0%,94.1%,3.68,A- (3.75),A- (3.70)
86,"Opatkiewicz, Justin Paul",CENG 176A - Chem Engineerng Process Lab I (A),WI21,63,47,93.2%,95.5%,10.0,B+ (3.57),A- (3.84)
87,"Zhang, Liangfang",CENG 176A - Chem Engineerng Process Lab I (B),WI21,39,23,86.4%,81.8%,11.77,B+ (3.55),B+ (3.67)
88,"Chen, Zheng",CENG 100 - Material and Energy Balances (C),FA20,36,26,84.0%,68.0%,7.7,B (3.16),B (3.11)
89,"Chen, Zheng",CENG 100 - Material and Energy Balances (D),FA20,57,42,87.5%,72.5%,7.95,B (3.05),B (3.26)
90,"Bae, Jinhye",CENG 101A - Introductory Fluid Mechanics (C),FA20,97,79,83.1%,74.0%,11.24,B (3.13),B (3.05)
91,"Bae, Jinhye",CENG 101A - Introductory Fluid Mechanics (D),FA20,89,80,76.3%,85.0%,10.8,B+ (3.33),B (3.13)
92,"Opatkiewicz, Justin Paul",CENG 120 - Chemical Process Dynmics&Cntrl (C),FA20,99,98,91.8%,95.9%,10.62,B+ (3.36),B+ (3.56)
93,"Powell, Alyssa",CENG 122 - Separation Processes (C),FA20,38,31,100.0%,100.0%,9.5,B+ (3.33),B+ (3.44)
94,"Powell, Alyssa",CENG 122 - Separation Processes (D),FA20,65,51,95.8%,100.0%,9.32,B+ (3.59),B+ (3.54)
95,"Lubarda, Vlado",CENG 15 - Engin. Comp Using MATLAB (A),FA20,78,46,93.3%,95.3%,4.9,B+ (3.51),B+ (3.41)
96,"Lubarda, Vlado",CENG 15 - Engin. Comp Using MATLAB (B),FA20,39,23,90.9%,81.8%,4.5,A- (3.77),B+ (3.59)
97,"Drews, Aaron",CENG 4 - Experience Chemical Eng (A),FA20,120,73,98.6%,100.0%,1.5,A (4.00),
98,"Horvath, Stephen",CENG 4 - Experience Chemical Eng (B),FA20,9,4,100.0%,100.0%,0.5,A (4.00),
99,"Opatkiewicz, Justin Paul",CENG 100 - Material and Energy Balances (A),S120,17,17,93.8%,93.8%,8.26,B+ (3.35),
100,"Opatkiewicz, Justin Paul",CENG 101C - Mass Transfer (A),SP20,89,75,96.0%,100.0%,8.79,B+ (3.61),B+ (3.69)
101,"Shah, Nisarg",CENG 101C - Mass Transfer (B),SP20,14,13,100.0%,92.3%,10.81,B+ (3.38),
102,"Chen, Zheng",CENG 113 - Chemical Reaction Engineering (A),SP20,48,31,80.6%,74.2%,8.31,B+ (3.32),B (3.23)
103,"Drews, Aaron",CENG 113 - Chemical Reaction Engineering (B),SP20,101,67,97.0%,100.0%,9.29,B+ (3.51),B+ (3.62)
104,"Powell, Alyssa",CENG 124B - Chem Plant & Process Design II (A),SP20,103,59,91.5%,94.9%,6.19,B+ (3.67),A- (3.80)
105,"Russ, Benjamin Edward",CENG 124B - Chem Plant & Process Design II (A),SP20,103,59,91.5%,98.3%,6.19,B+ (3.67),A- (3.80)
106,"Bae, Jinhye",CENG 134 - Polymeric Materials (A),SP20,24,24,95.8%,87.5%,6.0,B+ (3.48),A- (3.75)
107,"Steinmetz, Nicole F",CENG 175 - NanoEngineering in Medicine (A),SP20,10,5,100.0%,100.0%,4.5,A- (3.75),
108,"Drews, Aaron",CENG 176B - Chem Engineerng Process Lab II (A),SP20,60,30,89.7%,96.6%,8.98,B (3.29),B+ (3.48)
109,"Opatkiewicz, Justin Paul",CENG 176B - Chem Engineerng Process Lab II (B),SP20,43,16,93.8%,93.8%,6.13,B+ (3.46),B+ (3.44)
110,"Liu, Ping",CENG 101B - Heat Transfer (A),WI20,62,47,90.9%,88.6%,8.94,B- (2.98),B (3.03)
111,"Lubarda, Vlado",CENG 101B - Heat Transfer (B),WI20,46,32,93.5%,100.0%,6.44,B+ (3.50),A- (3.75)
112,"Shah, Nisarg",CENG 102 - Chemical Engin Thermodynamics (A),WI20,48,45,95.6%,86.7%,7.82,B (3.27),B (3.26)
113,"Powell, Alyssa",CENG 102 - Chemical Engin Thermodynamics (B),WI20,100,98,91.8%,96.9%,8.66,B (3.15),B+ (3.32)
114,"Opatkiewicz, Justin Paul",CENG 114 - Prob and Stat Methods for Eng (A),WI20,98,93,84.9%,95.7%,6.93,B (3.26),B+ (3.37)
115,"Powell, Alyssa",CENG 124A - Chem Plant & Process Design I (A),WI20,105,50,88.0%,94.0%,7.1,B+ (3.46),A- (3.77)
116,"Russ, Benjamin Edward",CENG 124A - Chem Plant & Process Design I (A),WI20,105,49,87.8%,95.9%,7.15,B+ (3.45),A- (3.77)
117,"Pokorski, Jonathan Kyle",CENG 134 - Polymeric Materials (A),WI20,22,12,90.9%,100.0%,4.83,B+ (3.42),B+ (3.38)
118,"Lubarda, Vlado",CENG 15 - Engin. Comp Using MATLAB (A),WI20,25,15,86.7%,93.3%,4.23,B+ (3.67),A- (3.75)
119,"Opatkiewicz, Justin Paul",CENG 157 - Process Tech in Semiconductor (A),WI20,27,15,100.0%,100.0%,5.17,B+ (3.53),A- (3.80)
120,"Drews, Aaron",CENG 176A - Chem Engineerng Process Lab I (A),WI20,60,22,90.9%,95.5%,9.41,B+ (3.55),A- (3.77)
121,"Zhang, Liangfang",CENG 176A - Chem Engineerng Process Lab I (B),WI20,42,17,93.3%,100.0%,8.9,A- (3.80),B+ (3.65)
122,"Chen, Zheng",CENG 100 - Material and Energy Balances (A),FA19,68,57,98.2%,89.5%,7.03,B (3.21),B- (2.99)
123,"Powell, Alyssa",CENG 100 - Material and Energy Balances (B),FA19,48,29,100.0%,96.6%,6.36,B+ (3.41),B (3.20)
124,"Powell, Alyssa",CENG 100 - Material and Energy Balances (C),FA19,30,21,85.7%,100.0%,6.79,B (3.14),B- (2.90)
125,"Miller, David R.",CENG 101A - Introductory Fluid Mechanics (A),FA19,149,90,74.7%,69.0%,12.22,B (3.25),B- (2.93)
126,"Bae, Jinhye",CENG 101A - Introductory Fluid Mechanics (B),FA19,38,34,76.5%,91.2%,11.26,B (3.09),B (3.02)
127,"Opatkiewicz, Justin Paul",CENG 120 - Chemical Process Dynmics&Cntrl (A),FA19,69,65,92.3%,98.5%,8.65,B (3.13),B (3.07)
128,"Russ, Benjamin Edward",CENG 120 - Chemical Process Dynmics&Cntrl (B),FA19,36,34,73.5%,72.7%,7.32,B (3.12),B (3.16)
129,"Opatkiewicz, Justin Paul",CENG 122 - Separation Processes (A),FA19,66,63,95.2%,98.4%,8.12,B (3.25),B (3.09)
130,"Powell, Alyssa",CENG 122 - Separation Processes (B),FA19,38,29,92.9%,100.0%,9.81,B (3.17),B (3.06)
131,"Yang, Kesong",CENG 15 - Engin. Comp Using MATLAB (A),FA19,36,32,96.9%,90.3%,4.38,B+ (3.41),B- (2.84)
132,"Yang, Kesong",CENG 15 - Engin. Comp Using MATLAB (B),FA19,60,53,83.0%,83.0%,4.95,B+ (3.55),B (3.05)
133,"Drews, Aaron",CENG 15R - Eng Comp Using MATLAB Online (A),FA19,11,10,90.0%,100.0%,6.7,B+ (3.50),
134,"Drews, Aaron",CENG 4 - Experience Chemical Eng (A),FA19,83,50,95.9%,100.0%,0.83,A (4.00),
135,"Horvath, Stephen",CENG 4 - Experience Chemical Eng (B),FA19,52,27,92.3%,96.2%,0.65,A (4.00),
136,"Drews, Aaron",CENG 100 - Material and Energy Balances (A),S219,23,20,100.0%,100.0%,6.5,B+ (3.60),B (3.29)
137,"Opatkiewicz, Justin Paul",CENG 114 - Prob and Stat Methods for Eng (A),S219,17,16,100.0%,100.0%,8.13,B+ (3.44),
138,"Herz, Richard K",CENG 15 - Engin. Comp Using MATLAB (A),S219,13,6,100.0%,100.0%,5.5,A- (3.83),
139,"Opatkiewicz, Justin Paul",CENG 101C - Mass Transfer (A),SP19,82,80,92.5%,97.5%,7.95,B (3.04),B (3.05)
140,"Shah, Nisarg",CENG 101C - Mass Transfer (B),SP19,27,20,73.7%,47.1%,9.76,B- (2.89),B (3.23)
141,"Drews, Aaron",CENG 113 - Chemical Reaction Engineering (A),SP19,86,68,91.2%,98.5%,10.82,B (3.13),B- (2.92)
142,"Chen, Zheng",CENG 113 - Chemical Reaction Engineering (B),SP19,22,19,89.5%,89.5%,7.66,B (3.26),B (3.14)
143,"Powell, Alyssa",CENG 124B - Chem Plant & Process Design II (A),SP19,99,58,81.5%,100.0%,5.08,A- (3.77),A- (3.76)
144,"Russ, Benjamin Edward",CENG 124B - Chem Plant & Process Design II (A),SP19,99,58,81.5%,72.2%,5.08,A- (3.77),A- (3.76)
145,"Pokorski, Jonathan Kyle",CENG 134 - Polymeric Materials (A),SP19,48,23,100.0%,90.5%,4.88,B+ (3.45),B (3.23)
146,"Opatkiewicz, Justin Paul",CENG 157 - Process Tech in Semiconductor (A),SP19,42,25,100.0%,100.0%,5.83,B+ (3.48),B+ (3.34)
147,"Drews, Aaron",CENG 176B - Chem Engineerng Process Lab II (A),SP19,51,23,95.7%,95.7%,5.2,A- (3.74),B+ (3.45)
148,"Zhang, Liangfang",CENG 176B - Chem Engineerng Process Lab II (B),SP19,48,20,90.0%,85.0%,7.1,A- (3.75),B+ (3.57)
149,"Liu, Ping",CENG 101B - Heat Transfer (A),WI19,60,35,85.3%,94.1%,8.1,B (3.17),B (3.03)
150,"Lubarda, Vlado",CENG 101B - Heat Transfer (B),WI19,49,31,93.5%,100.0%,5.98,B (3.26),B (3.05)
151,"Opatkiewicz, Justin Paul",CENG 102 - Chemical Engin Thermodynamics (A),WI19,66,59,93.2%,98.3%,9.08,B (3.23),B (3.05)
152,"Powell, Alyssa",CENG 102 - Chemical Engin Thermodynamics (B),WI19,47,41,85.0%,95.0%,9.75,B (3.03),B (3.06)
153,"Ong, Shyue Ping",CENG 114 - Prob and Stat Methods for Eng (A),WI19,92,82,80.5%,90.2%,6.91,B (3.05),B- (2.90)
154,"Powell, Alyssa",CENG 124A - Chem Plant & Process Design I (A),WI19,98,71,75.4%,95.5%,6.33,B+ (3.48),B+ (3.52)
155,"Russ, Benjamin Edward",CENG 124A - Chem Plant & Process Design I (A),WI19,98,71,75.4%,66.7%,6.33,B+ (3.48),B+ (3.52)
156,"Lubarda, Vlado",CENG 15 - Engin. Comp Using MATLAB (A),WI19,33,14,83.3%,83.3%,5.5,B+ (3.42),B+ (3.33)
157,"Drews, Aaron",CENG 176A - Chem Engineerng Process Lab I (A),WI19,50,21,95.0%,95.0%,8.1,B+ (3.40),B+ (3.45)
158,"Zhang, Liangfang",CENG 176A - Chem Engineerng Process Lab I (B),WI19,48,24,95.2%,90.5%,8.31,B+ (3.62),B+ (3.65)
159,"Chen, Zheng",CENG 100 - Material and Energy Balances (A),FA18,100,57,90.7%,72.2%,6.06,B (3.22),B- (2.90)
160,"Powell, Alyssa",CENG 100 - Material and Energy Balances (B),FA18,47,27,96.2%,100.0%,4.88,B+ (3.58),B- (2.96)
161,"Miller, David R.",CENG 101A - Introductory Fluid Mechanics (A),FA18,173,89,76.2%,59.0%,11.8,B (3.06),B- (3.00)
162,"Russ, Benjamin Edward",CENG 120 - Chemical Process Dynmics&Cntrl (B),FA18,98,86,83.7%,55.8%,8.1,B (3.28),B (3.21)
163,"Powell, Alyssa",CENG 122 - Separation Processes (A),FA18,51,42,100.0%,100.0%,6.7,A- (3.71),B+ (3.44)
164,"Zhang, Liangfang",CENG 122 - Separation Processes (B),FA18,46,34,84.4%,65.6%,6.95,B (3.29),B (3.21)
165,"Lubarda, Vlado",CENG 15 - Engin. Comp Using MATLAB (A),FA18,62,30,86.7%,80.0%,4.37,B+ (3.53),B+ (3.32)
166,"Lubarda, Vlado",CENG 15 - Engin. Comp Using MATLAB (B),FA18,58,27,84.6%,73.1%,5.09,B+ (3.59),B+ (3.32)
167,"Drews, Aaron",CENG 15 - Engin. Comp Using MATLAB (C),FA18,24,12,81.8%,100.0%,9.77,B- (2.92),B- (2.92)
168,"Drews, Aaron",CENG 4 - Experience Chemical Eng (A),FA18,176,90,98.8%,100.0%,1.07,A- (3.91),
169,"Drews, Aaron",CENG 100 - Material and Energy Balances (A),S218,23,19,100.0%,100.0%,5.45,B+ (3.47),B+ (3.50)
170,"Opatkiewicz, Justin Paul",CENG 114 - Prob and Stat Methods for Eng (A),S218,24,21,90.5%,100.0%,8.6,B+ (3.57),B+ (3.51)
171,"Herz, Richard K",CENG 15 - Engin. Comp Using MATLAB (A),S218,19,13,100.0%,100.0%,6.96,A- (3.85),
172,"Opatkiewicz, Justin Paul",CENG 101C - Mass Transfer (A),SP18,101,97,89.6%,92.6%,8.33,B (3.24),B (3.17)
173,"Drews, Aaron",CENG 113 - Chemical Reaction Engineering (A),SP18,85,49,91.5%,100.0%,9.05,B (3.23),B (3.07)
174,"Safari, Iman",CENG 113 - Chemical Reaction Engineering (C),SP18,42,40,95.0%,90.0%,8.65,B+ (3.30),B+ (3.69)
175,"Russ, Benjamin Edward",CENG 124B - Chem Plant & Process Design II (A),SP18,102,82,61.7%,95.1%,4.82,A- (3.72),A- (3.73)
176,"Talbot, Jan B",CENG 124B - Chem Plant & Process Design II (A),SP18,102,83,62.2%,62.2%,4.81,A- (3.72),A- (3.73)
177,"Lipomi, Darren John",CENG 134 - Polymeric Materials (A),SP18,35,17,82.4%,100.0%,5.09,B+ (3.31),B- (2.80)
178,"Opatkiewicz, Justin Paul",CENG 157 - Process Tech in Semiconductor (A),SP18,58,42,97.6%,100.0%,5.83,B+ (3.37),B (3.29)
179,"Drews, Aaron",CENG 176B - Chem Engineerng Process Lab II (A),SP18,55,29,96.6%,96.6%,7.4,A- (3.75),B+ (3.58)
180,"Chen, Zheng",CENG 176B - Chem Engineerng Process Lab II (B),SP18,49,25,100.0%,95.8%,8.26,A- (3.84),A- (3.76)
181,"Liu, Ping",CENG 101B - Heat Transfer (A),WI18,69,48,89.6%,85.4%,8.83,B (3.19),B- (2.95)
182,"Lubarda, Vlado",CENG 101B - Heat Transfer (B),WI18,41,27,88.9%,100.0%,6.65,B+ (3.63),A- (3.70)
183,"Opatkiewicz, Justin Paul",CENG 102 - Chemical Engin Thermodynamics (A),WI18,89,87,95.4%,95.4%,9.01,B (3.13),B (3.08)
184,"Safari, Iman",CENG 102 - Chemical Engin Thermodynamics (B),WI18,31,30,80.0%,63.3%,10.3,B (3.03),A- (3.76)
185,"Ong, Shyue Ping",CENG 114 - Prob and Stat Methods for Eng (A),WI18,110,102,83.3%,81.4%,6.97,B (3.19),B- (2.95)
186,"Russ, Benjamin Edward",CENG 124A - Chem Plant & Process Design I (A),WI18,106,74,56.8%,89.0%,5.74,B+ (3.48),B+ (3.61)
187,"Talbot, Jan B",CENG 124A - Chem Plant & Process Design I (A),WI18,106,74,58.1%,48.6%,5.74,B+ (3.48),B+ (3.61)
188,"Yang, Kesong",CENG 15 - Engin. Comp Using MATLAB (A),WI18,21,17,94.1%,88.2%,4.15,B+ (3.59),B (3.08)
189,"Drews, Aaron",CENG 15 - Engin. Comp Using MATLAB (B),WI18,11,8,100.0%,100.0%,6.0,A- (3.71),
190,"Drews, Aaron",CENG 176A - Chem Engineerng Process Lab I (A),WI18,56,25,92.0%,92.0%,9.38,B+ (3.63),B+ (3.58)
191,"Zhang, Liangfang",CENG 176A - Chem Engineerng Process Lab I (B),WI18,50,23,85.7%,100.0%,10.12,B+ (3.52),B+ (3.61)
192,"Talbot, Jan B",CENG 100 - Material and Energy Balances (A),FA17,110,92,90.2%,84.6%,4.54,B+ (3.69),B+ (3.68)
193,"Russ, Benjamin Edward",CENG 100 - Material and Energy Balances (B),FA17,43,38,92.1%,73.0%,5.39,B+ (3.61),B+ (3.65)
194,"Powell, Alyssa",CENG 100 - Material and Energy Balances (C),FA17,26,22,95.5%,95.5%,7.32,B+ (3.64),B+ (3.57)
195,"Miller, David R.",CENG 101A - Introductory Fluid Mechanics (A),FA17,165,82,78.5%,69.2%,13.23,B (3.27),B (3.03)
196,"Opatkiewicz, Justin Paul",CENG 120 - Chemical Process Dynmics&Cntrl (A),FA17,104,101,96.0%,96.0%,9.04,B (3.28),B (3.15)
197,"Opatkiewicz, Justin Paul",CENG 122 - Separation Processes (A),FA17,108,105,94.3%,97.1%,9.71,B (3.19),B (3.19)
198,"Lubarda, Vlado",CENG 15 - Engin. Comp Using MATLAB (A),FA17,59,36,84.8%,75.0%,5.5,B+ (3.45),A- (3.85)
199,"Lubarda, Vlado",CENG 15 - Engin. Comp Using MATLAB (B),FA17,53,32,86.7%,82.1%,6.11,B+ (3.68),A- (3.85)
200,"Drews, Aaron",CENG 4 - Experience Chemical Eng (A),FA17,130,70,95.6%,98.5%,0.74,A (4.00),
201,"Opatkiewicz, Justin Paul",CENG 101A - Introductory Fluid Mechanics (A),S317,29,5,100.0%,100.0%,11.7,B (3.00),
202,"Drews, Aaron",CENG 100 - Material and Energy Balances (B),S217,33,27,100.0%,100.0%,7.46,B+ (3.33),B (3.16)
203,"Herz, Richard K",CENG 15 - Engin. Comp Using MATLAB (A),S217,13,5,100.0%,100.0%,4.1,A (4.00),
204,"Arya, Gaurav",CENG 101C - Mass Transfer (B),SP17,105,39,97.2%,86.1%,7.17,B+ (3.32),B (3.09)
205,"Drews, Aaron",CENG 113 - Chemical Reaction Engineering (B),SP17,98,38,94.6%,97.3%,8.88,B+ (3.41),B- (2.86)
206,"Russ, Benjamin Edward",CENG 124B - Chem Plant & Process Design II (A),SP17,237,153,42.0%,72.7%,4.35,B+ (3.58),B+ (3.59)
207,"Talbot, Jan B",CENG 124B - Chem Plant & Process Design II (A),SP17,237,152,42.2%,44.9%,4.37,B+ (3.58),B+ (3.59)
208,"Lipomi, Darren John",CENG 134 - Polymeric Materials (A),SP17,82,30,83.3%,93.3%,6.1,B (3.17),B (3.02)
209,"Opatkiewicz, Justin Paul",CENG 157 - Process Tech in Semiconductor (A),SP17,68,28,89.3%,96.4%,5.09,B+ (3.32),B+ (3.39)
210,"Chen, Zheng",CENG 176B - Chem Engineerng Process Lab II (A),SP17,134,46,95.3%,93.0%,7.85,B+ (3.54),A- (3.72)
211,"Drews, Aaron",CENG 176B - Chem Engineerng Process Lab II (A),SP17,134,47,95.3%,97.7%,7.85,B+ (3.54),A- (3.72)
212,"Fenning, David",CENG 176B - Chem Engineerng Process Lab II (A),SP17,134,46,95.3%,97.7%,7.85,B+ (3.54),A- (3.72)
213,"Opatkiewicz, Justin Paul",CENG 176B - Chem Engineerng Process Lab II (A),SP17,134,47,93.2%,93.2%,7.68,B+ (3.55),A- (3.72)
214,"Vazquez Mena, Oscar",CENG 176B - Chem Engineerng Process Lab II (A),SP17,134,46,95.3%,90.7%,7.85,B+ (3.54),A- (3.72)
215,"Yang, Kesong",CENG 176B - Chem Engineerng Process Lab II (A),SP17,134,46,95.3%,100.0%,7.85,B+ (3.54),A- (3.72)
