,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
422,"Wallace, Gregory D.",TDAC 1 - Introduction to Acting (D),S115,20,10,100.0%,100.0%,4.1,A- (3.80),A- (3.80)
423,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (A),SP15,18,16,100.0%,85.7%,2.79,A- (3.92),
424,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (B),SP15,21,14,100.0%,100.0%,2.83,A (4.00),A- (3.74)
425,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (C),SP15,20,4,100.0%,100.0%,5.83,A (4.00),A- (3.74)
426,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (D),SP15,19,8,100.0%,100.0%,2.75,A (4.00),
427,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (E),SP15,18,15,100.0%,100.0%,3.5,A (4.00),
428,"Salovey, Todd",TDAC 101 - Acting I (A),SP15,20,16,100.0%,100.0%,3.43,A- (3.93),A- (3.97)
429,"Salovey, Todd",TDAC 101 - Acting I (B),SP15,19,9,100.0%,88.9%,2.06,A- (3.78),
430,"Walsh, Kim C.",TDAC 102 - Acting II (A),SP15,19,12,100.0%,100.0%,4.0,A- (3.91),
431,"Rubinstein, Kim",TDAC 103A - Acting Intensive I (A),SP15,22,8,85.7%,85.7%,5.07,A- (3.83),A- (3.82)
432,"Ramey, Heather L",TDAC 108 - Advanced Topics (A),SP15,13,5,100.0%,100.0%,0.9,A (4.00),
433,"Vickerman, Linda Joanne",TDAC 109 - Singing for Actors (A),SP15,13,11,100.0%,100.0%,6.5,A- (3.90),
434,"Wallace, Gregory D.",TDAC 112 - Senior Seminar in Acting (A),SP15,15,9,100.0%,100.0%,5.5,B+ (3.63),
435,"Rubinstein, Kim",TDAC 126 - Acting-Directing Process (A),SP15,13,5,100.0%,100.0%,3.5,A (4.00),
436,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (A),WI15,20,13,100.0%,100.0%,3.17,A (4.00),A- (3.77)
