,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
174,"Ma, Yian",DSC 40A - Theor Fndtns of Data Sci I (C),FA20,42,14,83.3%,66.7%,11.33,B (3.10),B (3.04)
175,"Eldridge, Justin Matthew",DSC 40B - Theor Fndtns of Data Sci II (A),FA20,77,27,96.0%,100.0%,5.86,A- (3.75),B+ (3.46)
176,"Langlois, Marina",DSC 80 - Practice of Data Science (A),FA20,61,19,84.2%,89.5%,13.66,B+ (3.58),B (3.16)
177,"Langlois, Marina",DSC 95 - Tutor Appshp in Data Science (A),FA20,9,7,100.0%,100.0%,1.5,,
178,"Jemmott, Colin William",DSC 96 - Workshop in Data Science (A),FA20,48,38,92.1%,97.4%,1.34,A (4.00),
179,"Eldridge, Justin Matthew",DSC 10 - Principles of Data Science (A),S320,37,7,100.0%,100.0%,7.07,A (4.00),B+ (3.44)
180,"Jemmott, Colin William",DSC 10 - Principles of Data Science (A),SP20,137,56,94.6%,100.0%,7.11,A- (3.76),A- (3.74)
181,"Gupta, Amarnath",DSC 100 - Intro to Data Management (A),SP20,90,35,45.7%,31.4%,7.64,B (3.14),A- (3.92)
182,"Powell, Thomas Allan",DSC 106 - Intro to Data Visualization (A),SP20,106,34,60.6%,57.6%,11.0,B+ (3.52),A- (3.72)
183,"Cloninger, Alexander",DSC 120 - Signal Processing/Data Analys (A),SP20,68,19,78.9%,89.5%,9.39,A- (3.70),B+ (3.63)
184,"Mishne, Gal",DSC 120 - Signal Processing/Data Analys (A),SP20,68,19,78.9%,52.6%,9.39,A- (3.70),B+ (3.63)
185,"Twomey, Robert Daniel",DSC 160 - Data Science and the Arts (A),SP20,89,23,100.0%,100.0%,5.59,A (4.00),A- (3.83)
186,"Fraenkel, Aaron Mcmillan",DSC 180B - Data Science Project II (A),SP20,34,5,80.0%,100.0%,10.1,A (4.00),A- (3.86)
187,"Fraenkel, Aaron Mcmillan",DSC 180B - Data Science Project II (B),SP20,42,8,100.0%,100.0%,7.17,B (3.00),A- (3.83)
188,"Shang, Jingbo",DSC 190 - Topics in Data Science (A),SP20,123,42,92.1%,92.1%,7.08,A- (3.79),A- (3.90)
189,"Lerner, Ian Amihay",DSC 190 - Topics in Data Science (B),SP20,35,7,85.7%,100.0%,5.64,B+ (3.67),A- (3.95)
190,"Langlois, Marina",DSC 30 - DataStrc/Algrthms for Data Sci (A),SP20,141,50,90.0%,94.0%,12.1,B+ (3.57),B+ (3.58)
191,"Tiefenbruck, Janine LoBue",DSC 40A - Theor Fndtns of Data Sci I (A),SP20,60,15,80.0%,100.0%,6.1,B+ (3.30),B (3.27)
192,"Tiefenbruck, Janine LoBue",DSC 40A - Theor Fndtns of Data Sci I (B),SP20,43,24,91.7%,87.5%,8.08,B+ (3.41),B+ (3.50)
193,"Eldridge, Justin Matthew",DSC 40B - Theor Fndtns of Data Sci II (A),SP20,98,39,94.6%,100.0%,6.24,A- (3.80),B+ (3.68)
194,"Langlois, Marina",DSC 80 - Practice of Data Science (A),SP20,117,45,90.5%,78.6%,14.31,B+ (3.40),B+ (3.39)
195,"Langlois, Marina",DSC 95 - Tutor Appshp in Data Science (A),SP20,13,3,100.0%,100.0%,3.17,A (4.00),
